id,maxDL1Mpos_abt,maxDL2Mpos_abt,maxDL1Mneg_abt,maxDL2Mneg_abt,maxDL1V_abt,maxDL2V_abt,maxDL1rxn_abt,maxDL2rxn_abt,maxDL1fbpos_abt,maxDL2fbpos_abt,maxDL1fbneg_abt,maxDL2fbneg_abt,maxLLMpos_abt,maxLLMneg_abt,maxLLV_abt,maxLLrxn_abt,maxLLfbpos_abt,maxLLfbneg_abt,ctrtg_st1_pos_abt,ctrtg_st1_neg_abt,ctrtg_sv2_pos_abt,ctrtg_sv2_neg_abt,ctrtg_v_abt,DL1M_ctrtg_st1_pos_abt,DL2M_ctrtg_st1_pos_abt,LLM_ctrtg_st1_pos_abt,DL1fb_ctrtg_st1_neg_abt,DL2fb_ctrtg_st1_neg_abt,LLfb_ctrtg_st1_neg_abt,DL1fb_ctrtg_sv2_pos_abt,DL2fb_ctrtg_sv2_pos_abt,LLfb_ctrtg_sv2_pos_abt,DL1fb_ctrtg_sv2_neg_abt,DL2fb_ctrtg_sv2_neg_abt,LLfb_ctrtg_sv2_neg_abt,DL1V_ctrtg_v_abt,DL2V_ctrtg_v_abt,LLV_ctrtg_v_abt,loc_ctrtg_st1_pos_abt,loc_ctrtg_st1_neg_abt,loc_ctrtg_sv2_pos_abt,loc_ctrtg_sv2_neg_abt,loc_ctrtg_v_abt,maxDL1Mpos_pier,maxDL2Mpos_pier,maxDL1Mneg_pier,maxDL2Mneg_pier,maxDL1V_pier,maxDL2V_pier,maxDL1rxn_pier,maxDL2rxn_pier,maxDL1fbpos_pier,maxDL2fbpos_pier,maxDL1fbneg_pier,maxDL2fbneg_pier,maxLLMpos_pier,maxLLMneg_pier,maxLLV_pier,maxLLrxn_pier,maxLLfbpos_pier,maxLLfbneg_pier,ctrtg_st1_pos_pier,ctrtg_st1_neg_pier,ctrtg_sv2_pos_pier,ctrtg_sv2_neg_pier,ctrtg_v_pier,DL1M_ctrtg_st1_pos_pier,DL2M_ctrtg_st1_pos_pier,LLM_ctrtg_st1_pos_pier,DL1fb_ctrtg_st1_neg_pier,DL2fb_ctrtg_st1_neg_pier,LLfb_ctrtg_st1_neg_pier,DL1fb_ctrtg_sv2_pos_pier,DL2fb_ctrtg_sv2_pos_pier,LLfb_ctrtg_sv2_pos_pier,DL1fb_ctrtg_sv2_neg_pier,DL2fb_ctrtg_sv2_neg_pier,LLfb_ctrtg_sv2_neg_pier,DL1V_ctrtg_v_pier,DL2V_ctrtg_v_pier,LLV_ctrtg_v_pier,loc_ctrtg_st1_pos_pier,loc_ctrtg_st1_neg_pier,loc_ctrtg_sv2_pos_pier,loc_ctrtg_sv2_neg_pier,loc_ctrtg_v_pier
Steel_3_1_1,1797739.155,465320.7473,-2681628.336,-734938.1202,24067.37737,7761.143098,16012.03511,6702.202503,6875.148915,1234.792478,-6847.69217,-2803.770655,4384269.5,-3951426,43923.82422,52870.92969,10879.68262,-12650.01367,1.865750908,1.128990431,2.833211286,1.845612232,1.327174783,1225510.373,175282.8818,3078021.25,-6845.103388,-2803.770655,-12650.01367,6741.614483,686.614067,10879.68262,-6845.103388,-2803.770655,-12650.01367,16012.03511,5903.099993,51253.79688,"0.5,2,1","0.083333,8,3","0.5,2,1","0.083333,8,3","1,8",1797738.68,465321.0153,-2681628.727,-734938.111,24067.37839,7761.143049,16011.9838,6702.202538,6875.171187,1234.793189,-6847.688757,-2803.77062,4384269,-3951426.75,43923.82422,52870.90625,10879.70117,-12650.01465,1.865747497,1.12899044,2.833206129,1.845612192,1.327179551,1225511.069,175283.1679,3078026.5,-6845.101732,-2803.77062,-12650.01465,6741.617957,686.6151875,10879.70117,-6845.101732,-2803.77062,-12650.01465,16011.9838,5903.090213,51253.64063,"0.5,2,1","0.083333,8,3","0.5,2,1","0.083333,8,3","1,8"
Steel_3_1_2,3835863.772,901707.2891,-4996837.373,-1361516.432,40960.13687,11085.92191,29482.33445,8223.640987,6397.988581,1189.252712,-8334.2692,-2225.456965,7719137.5,-5967795.5,68729.64063,79022.32813,9358.410156,-9925.833008,2.754789575,1.085113424,3.344548818,2.43476957,1.525817871,3486120.198,843134.7789,7719137.5,-6899.224417,-2225.456965,-9754.617188,5698.440475,1112.002015,9358.410156,-6899.224417,-2225.456965,-9754.617188,29482.02686,0,79022.32813,"0.73333,1,3","0.066667,8,3","0.73333,1,3","0.066667,8,3","1,5",3835863.757,901710.8251,-4996837.578,-1361516.22,40960.1355,11085.92189,29482.33781,8223.641421,6397.987121,1189.257375,-8334.272128,-2225.45662,7719138.5,-5967794.5,68729.71094,79022.3125,9358.411133,-9925.838867,2.754789206,1.085114151,3.344548369,2.434770479,1.525818467,3486120.263,843134.8425,7719138.5,-6899.216319,-2225.45662,-9754.616211,5698.441606,1112.002099,9358.411133,-6899.216319,-2225.45662,-9754.616211,29481.99901,0,79022.3125,"0.73333,1,3","0.066667,8,3","0.73333,1,3","0.066667,8,3","1,5"
Steel_3_1_3,26262961.43,2943178.015,-30821399.99,-3980621.926,126174.4792,16740.22627,85743.21384,12878.44714,11388.75153,1143.67183,-14469.87034,-1724.997341,26573786,-23914750,111731.125,112858.6719,9657.088867,-10363.42578,1.748071754,1.337547367,2.825609864,1.852761889,1.432957172,25534861.89,2454381.139,26573786,-14469.00228,-1201.306,-8642.12793,11072.95158,953.7331937,9657.088867,-13313.75423,-1724.997341,-10363.42578,,,,"0.66667,1,3","1,2,2","0.66667,1,3","0.030303,5,3","2,3,1,1",26262951.29,2943179.749,-30821117.2,-3980612.475,126174.2672,16740.328,85743.21966,12878.44821,11388.75174,1143.672504,-14469.85724,-1724.993245,26573840,-23914752,111731.0469,112850.9531,9657.108398,-10363.42676,1.748068386,1.337547225,2.825604433,1.852764427,1.4328475,25534857.2,2454378.958,26573840,-14468.99318,-1201.305846,-8642.133789,11072.94886,953.7323461,9657.108398,-13313.72179,-1724.993245,-10363.42676,,,,"0.66667,1,3","1,2,2","0.66667,1,3","0.030303,5,3","2,3,1,1"
Steel_3_1_4,1728246.101,382259.1668,-3128012.473,-815150.7665,32077.35034,7834.200133,20618.845,5654.252639,7686.182411,1237.199223,-5410.698188,-1389.963381,4728465.5,-5303227,61689.12109,76257.86719,13392.08984,-12347.93652,1.558121354,1.960678958,2.295936062,2.151266714,1.593128562,1608049.038,120749.47,4728465.5,-4474.167944,-993.0157848,-12347.93652,7151.819276,376.5841044,13392.08984,-4474.167944,-993.0157848,-12347.93652,20618.845,0,76257.86719,"0.63636,5,3","0.27273,1,2","0.63636,5,3","0.27273,1,2","1,4",1728245.912,382259.7993,-3128011.612,-815150.6499,32077.34577,7834.19991,20618.85371,5654.252885,7686.17892,1237.20127,-5410.699115,-1389.963182,4728465.5,-5303227,61689.08984,76257.875,13392.08984,-12347.93359,1.558121271,1.960680606,2.295935913,2.151268499,1.593128324,1608049.544,120749.5102,4728465.5,-4474.148179,-993.0150902,-12347.93359,7151.821742,376.5842298,13392.08984,-4474.148179,-993.0150902,-12347.93359,20618.85371,0,76257.875,"0.63636,5,3","0.27273,1,2","0.63636,5,3","0.27273,1,2","1,4"
Steel_3_1_5,36142406.77,3701715.71,-42613231.88,-5456751.466,149634.2828,21497.65971,102405.1515,13996.82941,10027.66412,868.2652339,-13518.33862,-1362.901846,37760748,-28082684,91572.57813,102907.2969,8331.87793,-7653.953125,2.003762734,1.851307524,3.451920625,2.655029594,2.17051363,22625056.67,1758286.753,23711944,-12861.5835,-720.5028274,-7653.953125,9731.255786,657.3778359,8269.948242,-12861.5835,-720.5028274,-7653.953125,74361.39605,3583.074046,102903.8672,"0.62857,4,3","1,2,2","0.62857,4,3","1,2,2","1,2",36142393.04,3701719.234,-42613179.92,-5456736.548,149634.3148,21497.6527,102404.1813,13996.6166,10027.66992,868.2660603,-13518.3381,-1362.89812,37760904,-28082668,91572.57813,102907.375,8331.912109,-7653.953613,2.003758834,1.851306486,3.451914046,2.655028434,2.170443535,22625061.08,1758288.372,23711988,-12861.59317,-720.5030184,-7653.953613,9731.255797,657.3784411,8269.963867,-12861.59317,-720.5030184,-7653.953613,74361.41241,3583.065397,102907.1875,"0.62857,4,3","1,2,2","0.62857,4,3","1,2,2","1,2"
Steel_3_1_6,22691781.15,2615281.221,-27904509.67,-3702545.476,115458.0109,14986.68416,101772.7256,12641.78392,11627.27187,1189.926627,-14748.92063,-1897.228663,18236044,-20287116,148699.2656,151871.6563,7656.980469,-10395.36133,2.336471087,1.107243915,3.49509013,1.761429559,0.656665623,22691781.15,2378822.309,18236044,-14298.8656,-1897.228663,-10395.36133,11627.27187,1082.340203,7656.980469,-14298.8656,-1897.228663,-10395.36133,101770.1518,10048.92076,151871.6563,"0.55556,8,3","0.027778,8,3","0.55556,8,3","0.027778,8,3","1,8",22691791.54,2615283.473,-27904499.13,-3702538.384,115457.8507,14986.70568,101772.7502,12641.78618,11627.2806,1189.927652,-14748.91781,-1897.225029,18236072,-20287124,148699.3125,151863.3125,7656.992188,-10395.36523,2.336466977,1.107244311,3.49508377,1.761429772,0.656706631,22691791.54,2378825.254,18236072,-14298.85741,-1897.225029,-10395.36523,11627.2806,1082.341543,7656.992188,-14298.85741,-1897.225029,-10395.36523,101769.5286,10048.49204,151863.3125,"0.55556,8,3","0.027778,8,3","0.55556,8,3","0.027778,8,3","1,8"
Steel_3_1_7,2946746.295,947835.6318,-3750346.353,-1609847.64,55565.98986,13328.5911,51994.47556,10544.09934,6656.655168,1577.782104,-8350.867282,-3528.164592,5248961,-6476393,95993.17969,103165.1641,7836.25,-14193.75391,3.085000496,0.683693549,3.963735968,1.565029346,0.933040261,2946746.295,280996.388,5248961,-7594.101605,-3528.164592,-14193.75391,6656.655168,464.2710631,7836.25,-7594.101605,-3528.164592,-14193.75391,51993.89294,10544.09934,103165.1641,"0.4,2,1","0.066667,5,3","0.4,2,1","0.066667,5,3","1,5",2946746.795,947835.6148,-3750344.055,-1609847.688,55566.01239,13328.59058,51994.47945,10544.09639,6656.655735,1577.782076,-8350.866171,-3528.164698,5248962.5,-6476393,95993.17969,103165.1641,7836.252441,-14193.75391,3.084999471,0.683693657,3.963734587,1.565029462,0.93304038,2946746.795,280996.943,5248962.5,-7594.099357,-3528.164698,-14193.75391,6656.655735,464.2719801,7836.252441,-7594.099357,-3528.164698,-14193.75391,51993.88214,10544.09639,103165.1641,"0.4,2,1","0.066667,5,3","0.4,2,1","0.066667,5,3","1,5"
Steel_3_1_8,4521077.34,1096302.541,-5501750.233,-1894954.575,36979.80707,14089.70205,25808.23865,10171.31655,6907.13924,1343.844635,-8837.852048,-2830.567019,7489519.5,-6355645,52287.47656,56526.09766,8284.436523,-9493.672852,2.979407505,1.429699683,3.670931938,2.346110071,1.48128593,4506247.292,1006465.714,7489519.5,-8214.271043,-2830.567019,-9493.672852,6731.193697,1233.722899,8284.436523,-8214.271043,-2830.567019,-9493.672852,25807.17674,10171.31655,53132.94922,"0.63158,1,3","0.052632,10,3","0.63158,1,3","0.052632,10,3","1,10",4521077.712,1096302.744,-5501747.67,-1894954.054,36979.79354,14089.70207,25808.24225,10171.27403,6907.13736,1343.844884,-8837.857736,-2830.56624,7489522.5,-6355644.5,52287.48828,56526.10938,8284.439453,-9493.671875,2.979406299,1.429700572,3.670930867,2.346111112,1.481326222,4506247.652,1006465.483,7489522.5,-8214.261954,-2830.56624,-9493.671875,6731.191533,1233.722616,8284.439453,-8214.261954,-2830.56624,-9493.671875,25807.04593,10171.27403,53131.58984,"0.63158,1,3","0.052632,10,3","0.63158,1,3","0.052632,10,3","1,10"
Steel_3_1_9,10887478.46,1796281.534,-14126475.99,-2823961.729,76197.13389,16005.36577,52973.57632,11316.06734,8843.572352,1210.28353,-11474.30144,-2224.275865,13789501,-11139543,72629.94531,85171.57031,8524.433594,-8773.991211,2.469207237,1.450791729,3.427375648,2.439852437,1.919094086,10609769.07,1724652.612,13789501,-9946.307149,-2224.275865,-8773.991211,8356.611053,1162.021995,8524.433594,-9946.307149,-2224.275865,-8773.991211,,,,"0.66667,1,3","0.041667,8,3","0.66667,1,3","0.041667,8,3","2,3,1,1",10887478.53,1796304.835,-14126472.48,-2823960.406,76197.11065,16005.36517,52973.52334,11315.9488,8843.574658,1210.29923,-11474.29882,-2224.274823,13789513,-11139543,72630.07813,85173.16406,8524.44043,-8773.991211,2.469205048,1.450792766,3.427373009,2.439853554,1.919033766,10609770.18,1724652.263,13789513,-9946.295451,-2224.274823,-8773.991211,8356.610077,1162.02176,8524.44043,-9946.295451,-2224.274823,-8773.991211,,,,"0.66667,1,3","0.041667,8,3","0.66667,1,3","0.041667,8,3","2,3,1,1"
Steel_3_1_10,4464605.827,997851.4724,-5725256.859,-1517257.41,44603.56058,12160.28032,30090.15435,8353.910057,7842.647374,1160.041437,-10057.06825,-2085.31813,8412635,-6342262.5,61989.11719,74284.09375,10143.47949,-11140.88477,2.372460987,1.172940973,3.006496891,2.074447232,1.638706446,4464344.687,9484.845606,8412635,-10053.59698,98.12781029,-11140.88477,7842.188961,12.56961731,10143.47949,-10053.59698,98.12781029,-11140.88477,28161.93288,588.2927168,74284.09375,"0.6875,4,3","1,3,2","0.6875,4,3","1,3,2","4,2",4464606.255,997851.2555,-5725255.97,-1517257.482,44603.55814,12160.28043,30090.1572,8353.892768,7842.64829,1160.041185,-10057.06669,-2085.318229,8412635,-6342263.5,61989.11719,74284.09375,10143.47949,-11140.88672,2.372460948,1.172940902,3.006496838,2.074447014,1.638706446,4464345.146,9484.844099,8412635,-10053.59485,98.12779742,-11140.88672,7842.189653,12.56961531,10143.47949,-10053.59485,98.12779742,-11140.88672,28161.93541,588.2927219,74284.09375,"0.6875,4,3","1,3,2","0.6875,4,3","1,3,2","4,2"
Steel_3_1_11,3501579.872,985667.4709,-4370825.376,-1518568.92,33888.12502,12189.53257,22970.64409,8330.03573,5025.672295,1201.12649,-6273.14237,-2166.79718,6951566,-5191463,50760.53516,60697.97656,7848.96582,-7450.930176,3.581736893,2.989169359,4.144707375,3.481837004,1.624355435,3298897.76,391949.8807,6951566,-5999.42801,-462.3081665,-7409.498047,4734.782194,474.0513281,7848.96582,-5999.42801,-462.3081665,-7409.498047,22130.4938,1407.261673,60697.05469,"0.6875,2,3","0.0625,8,3","0.6875,2,3","0.0625,8,3","1,2",3501578.471,985669.4832,-4370826.237,-1518568.493,33888.13232,12189.53177,22970.63811,8330.019094,5025.670511,1201.128942,-6273.143261,-2166.796571,6951566,-5191462.5,50760.53516,60697.97656,7848.96582,-7450.929688,3.581736989,2.989169459,4.14470751,3.481837112,1.624348879,3298896.85,391949.8533,6951566,-5999.42737,-462.3077656,-7409.498047,4734.780853,474.051295,7848.96582,-5999.42737,-462.3077656,-7409.498047,22130.50118,1407.259555,60697.29297,"0.6875,2,3","0.0625,8,3","0.6875,2,3","0.0625,8,3","1,2"
Steel_3_1_12,1865703.105,460001.0819,-2301827.649,-750117.7402,24283.87322,7974.429523,18390.30609,6507.081871,6549.213782,1124.888316,-8308.090555,-2633.454229,3422036.75,-2958528,39195.26172,53822.875,7366.799316,-10678.33008,3.589780143,1.442178347,4.293135355,2.307853715,1.754717946,1754320.307,21776.4947,3422036.75,-8101.474085,138.7049502,-10678.33008,6332.058518,53.27490212,7366.799316,-8101.474085,138.7049502,-10678.33008,16241.22638,0,53822.875,"0.66667,6,3","0.083333,5,3","0.66667,6,3","0.083333,5,3","4,4",1865702.577,460001.9577,-2301827.367,-750117.6832,24283.86778,7974.429492,18390.30147,6507.082015,6549.21149,1124.890457,-8308.089798,-2633.454029,3422038.5,-2958528.5,39195.26563,53822.875,7366.803223,-10678.33203,3.589778478,1.442178234,4.293133427,2.307853456,1.754717946,1754319.443,21776.53861,3422038.5,-8101.471934,138.7050641,-10678.33203,6332.055071,53.27500955,7366.803223,-8101.471934,138.7050641,-10678.33203,16241.22482,0,53822.875,"0.66667,6,3","0.083333,5,3","0.66667,6,3","0.083333,5,3","4,4"
Steel_3_1_13,7183438.234,1167598.774,-9157789.427,-1941035.129,55754.83771,12855.20117,37345.59203,8652.139366,6901.355357,924.3254584,-8798.114356,-1746.474714,9768243,-7174480,57363.65625,67100.42188,7402.652344,-6892.688477,3.331032582,3.112291298,4.202540903,3.47785756,1.89108479,7092185.69,296352.928,9674600,-8680.481748,-156.1929026,-6892.688477,6813.68828,243.3776754,7402.652344,-8680.481748,-156.1929026,-6892.688477,36156.35932,2048.829975,67099.51563,"0.61905,5,3","0.047619,3,3","0.61905,5,3","0.047619,3,3","1,2",7183442.964,1167598.758,-9157792.95,-1941031.867,55754.87102,12855.19629,37345.59294,8652.106287,6901.362903,924.3254459,-8798.115512,-1746.471779,9768249,-7174480,57363.66797,67100.42969,7402.651367,-6892.688477,3.331033014,3.112291292,4.202541645,3.477857553,1.891060948,7092184.458,296352.9639,9674599,-8680.48193,-156.1927839,-6892.688477,6813.686449,243.3777049,7402.651367,-8680.48193,-156.1927839,-6892.688477,36156.3521,2048.831168,67100.36719,"0.61905,5,3","0.047619,3,3","0.61905,5,3","0.047619,3,3","1,2"
Steel_3_1_14,17184145.87,1937323.629,-20418238.23,-3397624.003,80277.21165,16486.76824,64627.13702,14002.27469,9853.04505,999.9806082,-11707.64596,-1948.147215,11934277,-11829850,66372.26563,66610.9375,5711.972656,-6783.060547,3.612164045,2.097202175,5.01901479,2.987556183,1.379090548,13530002.71,1216350.541,9740512,-11707.64596,-1948.147215,-6783.060547,9547.475823,932.8506755,5673.757324,-11707.64596,-1948.147215,-6783.060547,,,,"0.60606,13,3","0.030303,14,3","0.63636,1,3","0.030303,14,3","2,3,1,1",17184143.62,1937503.202,-20418222.51,-3397617.682,80277.42566,16486.7866,64627.18028,14000.84591,9853.05104,1000.073297,-11707.60948,-1948.143591,11938598,-11829851,66372.3125,66582.51563,5714.041016,-6783.061035,3.612157987,2.097206248,5.019003882,2.987560517,1.378965616,13530001.79,1216353.15,9740528,-11707.60948,-1948.143591,-6783.061035,9547.471717,932.8492194,5673.770508,-11707.60948,-1948.143591,-6783.061035,,,,"0.60606,13,3","0.030303,14,3","0.63636,1,3","0.030303,14,3","2,3,1,1"
Steel_3_1_15,22095557.67,2092724.33,-27454022.75,-3329610.778,85224.26174,13784.81424,57272.23268,9597.051518,9011.01893,759.6742151,-11309.46628,-1356.531211,25289070,-18878534,53937.25391,62224.52734,8424.148438,-7691.385742,2.424777585,1.950815857,3.45136667,2.746156425,1.802551031,22019617.76,2015372.521,25289070,-11185.19591,-1356.531211,-7691.385742,8971.132371,731.5949436,8424.148438,-11185.19591,-1356.531211,-7691.385742,,,,"0.6,9,3","0.025,9,3","0.6,9,3","0.025,9,3","2,3,9,9",22095556.51,2092874.531,-27454075.92,-3329592.214,85224.50885,13784.80294,57271.64388,9597.062957,9011.019688,759.7287391,-11309.46449,-1356.523648,25289482,-18878510,53937.25781,62224.89844,8424.286133,-7691.375977,2.424737896,1.950820666,3.451309327,2.746162423,1.802294612,22019616.54,2015380.341,25289482,-11185.17836,-1356.523648,-7691.375977,8971.139724,731.5977824,8424.286133,-11185.17836,-1356.523648,-7691.375977,,,,"0.6,9,3","0.025,9,3","0.6,9,3","0.025,9,3","2,3,9,9"
Steel_3_1_16,15441922.75,1883671.379,-18390003.63,-2904451.916,82632.96477,14114.20531,52810.77679,10151.05197,8420.121998,915.8693903,-10559.59185,-1583.723295,14424940,-12274805,67268.82031,67931.00781,6530.753906,-6693.137207,3.335325454,2.872409021,4.525101369,3.264227159,1.840919137,15195608.11,1637368.707,14424940,-10021.49049,-1576.213183,-6693.137207,8285.866205,796.113322,6530.753906,-10021.49049,-1576.213183,-6693.137207,,,,"0.64516,1,3","0.032258,7,3","0.64516,1,3","0.032258,7,3","2,3,1,1",15441919.76,1883673.566,-18390000.02,-2904404.371,82632.93715,14114.33071,52810.80018,10151.05365,8420.128586,915.8704538,-10559.57927,-1583.69737,14424971,-12274808,67269.03906,67931.27344,6530.768066,-6693.138672,3.335318398,2.872411394,4.525091723,3.264229677,1.840663552,15195608.98,1637365.59,14424971,-10021.46621,-1576.209346,-6693.138672,8285.866316,796.1118067,6530.768066,-10021.46621,-1576.209346,-6693.138672,,,,"0.64516,1,3","0.032258,7,3","0.64516,1,3","0.032258,7,3","2,3,1,1"
Steel_3_1_17,9539914.077,2250405.646,-11664939.07,-3355295.068,68150.95182,18318.33381,53520.39473,13750.47838,7433.513873,1538.02122,-9137.094462,-2614.50283,11112527,-9564521,77798.95313,86420.14063,7190.154297,-7452.836914,3.257115875,2.511600461,4.271521602,2.934089059,1.922976017,9485127.325,1825567.36,10967029,-8958.023751,-2614.50283,-7452.836914,7390.931006,1247.66899,6998.298828,-8958.023751,-2614.50283,-7452.836914,,,,"0.65217,1,3","0.043478,6,3","0.65217,1,3","0.043478,6,3","2,3,1,1",9540001.686,2250405.98,-11664902.03,-3355293.961,68150.90962,18318.33325,53520.42378,13750.47925,7433.674114,1538.021448,-9137.041967,-2614.501968,11112597,-9564523,77798.95313,86420.14844,7190.199707,-7452.838379,3.257113962,2.511601531,4.271519868,2.934090166,1.922955155,9485130.145,1825566.554,10967035,-8958.0083,-2614.501968,-7452.838379,7390.925639,1247.668439,6998.302734,-8958.0083,-2614.501968,-7452.838379,,,,"0.65217,1,3","0.043478,6,3","0.65217,1,3","0.043478,6,3","2,3,1,1"
Steel_3_1_18,5333490.187,1107776.823,-6696083.008,-1803323.559,43335.358,12596.30578,29220.27516,8736.561009,6665.037555,1045.475785,-8367.700561,-1970.138409,9020662,-6499603.5,50451.07422,60200.65625,7903.578613,-7373.023438,3.302891807,1.475790045,3.962777798,3.296897675,1.761123419,5290087.582,1064162.562,9020662,-7639.337496,-760.1275232,-7373.023438,5779.522009,1004.314378,7903.578613,-7639.337496,-760.1275232,-7373.023438,27324.08048,1866.616272,60199.96484,"0.47368,11,1","0.052632,10,3","0.47368,11,1","0.052632,10,3","1,2",5333488.706,1107780.942,-6696082.823,-1803323.381,43335.35458,12596.30554,29220.27429,8736.51124,6665.037402,1045.479673,-8367.699612,-1970.138215,9020867,-6499603,50451.07031,60200.65625,7903.758301,-7373.022461,3.302815629,1.475790342,3.962682858,3.296898222,1.761104941,5290098.627,1064165.648,9020867,-7639.336712,-760.1272516,-7373.022461,5779.568923,1004.31729,7903.758301,-7639.336712,-760.1272516,-7373.022461,27324.09517,1866.631913,60200.57813,"0.47368,11,1","0.052632,10,3","0.47368,11,1","0.052632,10,3","1,2"
Steel_3_1_19,23662151.47,2395493.372,-29308815.72,-3871402.733,117031.8588,15934.83039,98414.39014,12334.64925,11303.02614,984.0309843,-14000.03275,-1849.262764,18674666,-18931836,105971.9375,104024.3516,7033.666504,-9043.217773,2.642247577,1.356215511,3.927004148,2.057182502,1.135978818,22969208.26,2148308.643,18538560,-13966.12306,-1849.262764,-9043.217773,10971.60378,882.4913869,6982.40332,-13966.12306,-1849.262764,-9043.217773,,,,"0.5,8,3","0.029412,8,3","0.5,8,3","0.029412,8,3","2,3,1,1",23662144.05,2395494.731,-29308558.54,-3871396.129,117030.7377,15934.98846,98414.47427,12334.6514,11302.65364,984.0315425,-13999.98991,-1849.25961,18678286,-18931840,105971.9063,104001.0156,7035.029785,-9043.219727,2.642242594,1.356217773,3.92699656,2.057184809,1.13589561,22969216.22,2148311.654,18538592,-13966.09387,-1849.25961,-9043.219727,10971.61159,882.492624,6982.415039,-13966.09387,-1849.25961,-9043.219727,,,,"0.5,8,3","0.029412,8,3","0.5,8,3","0.029412,8,3","2,3,1,1"
Steel_3_1_20,10425354.26,1799775.318,-12736730.83,-2776187.863,75339.10976,15540.04497,54288.39537,10923.44126,8535.032123,1253.857269,-10534.72744,-2272.823044,12613287,-9860724,90817.125,99475.23438,7995.76416,-8155.845215,2.789228638,1.585541035,3.81097671,2.762204453,1.821064949,9182503.433,426908.9762,12613287,-10534.67333,-178.7811047,-8155.845215,7595.248638,291.5790724,7995.76416,-10534.67333,-178.7811047,-8155.845215,54288.39537,0,99475.23438,"0.65217,4,3","1,3,2","0.65217,4,3","1,3,2","1,5",10425355.24,1799805.473,-12736744.08,-2776186.024,75339.28811,15540.04404,54288.46199,10923.44259,8535.040134,1253.878277,-10534.73205,-2272.821539,12613287,-9860724,90817.76563,99475.6875,7995.76416,-8155.845215,2.7892285,1.585542537,3.810976414,2.762206071,1.821056128,9182505.456,426909.3867,12613287,-10534.65681,-178.7804831,-8155.845215,7595.251435,291.5793528,7995.76416,-10534.65681,-178.7804831,-8155.845215,54288.46199,0,99475.6875,"0.65217,4,3","1,3,2","0.65217,4,3","1,3,2","1,5"
Steel_3_1_21,18364323.15,1529678.949,-23191229.95,-2533112.152,128594.5853,14685.98787,87527.50936,9781.068826,4770.348553,987.0978919,-6396.198192,-1911.566875,17879380,-13647047,86620.74219,96654.67188,3215.903564,-3244.237061,7.655790238,6.319907774,10.04578338,7.527534803,5.227216244,6098404.932,1394222.203,5348570,-6340.993527,-1911.566875,-3244.237061,4602.160229,899.688002,3215.903564,-6340.993527,-1911.566875,-3244.237061,,,,"0.72727,1,3","0.045455,6,3","0.72727,1,3","0.045455,6,3","2,3,6,6",18364302.68,1529693.345,-23191235.72,-2533111.228,128594.5876,14685.98756,87527.51961,9781.069496,4770.420522,987.1071816,-6396.176776,-1911.566177,17879388,-13647043,86620.74219,96654.6875,3215.905762,-3244.236572,7.655785339,6.319910411,10.04577682,7.527537752,5.22717762,6098404.409,1394221.899,5348573.5,-6340.986567,-1911.566177,-3244.236572,4602.159181,899.6878058,3215.905762,-6340.986567,-1911.566177,-3244.236572,,,,"0.72727,1,3","0.045455,6,3","0.72727,1,3","0.045455,6,3","2,3,6,6"
Steel_3_1_22,6036497.253,1001395.915,-7477889.336,-1773845.788,43060.09304,11977.55955,29158.69231,8513.586981,6562.829765,912.1483618,-8194.528318,-1880.382117,7139614,-5244195.5,38240.61719,46026.59375,6090.588379,-5559.15918,4.102887831,2.888224831,5.108758006,4.177799108,2.143920422,5692868.352,628199.7714,6834102,-7927.052542,-1880.382117,-5559.15918,6441.15726,608.8979556,6090.588379,-7927.052542,-1880.382117,-5559.15918,27957.54264,1402.098232,46026.59375,"0.45455,12,1","0.045455,13,3","0.45455,12,1","0.045455,13,3","4,11",6036497.533,1001402.714,-7477885.964,-1773845.233,43060.07922,11977.55838,29158.69623,8513.441085,6562.827862,912.1545551,-8194.520147,-1880.381529,7139635,-5244192,38240.82813,46026.61328,6091.162598,-5559.155762,4.102498473,2.888229423,5.108273054,4.17780471,2.14391923,5692886.866,628204.848,6834746.5,-7927.031211,-1880.381529,-5559.155762,6441.17883,608.9028762,6091.162598,-7927.031211,-1880.381529,-5559.155762,27957.52881,1402.194059,46026.59375,"0.45455,12,1","0.045455,13,3","0.45455,12,1","0.045455,13,3","1,3"
Steel_3_1_23,20098578,1991342.361,-23755810.47,-3387316.783,96800.45489,14258.62204,64153.64852,10770.19514,9889.795273,849.5407866,-11689.68978,-1666.793549,14586922,-13921549,65141.89844,70880.78125,5675.328125,-6850.362793,3.584666069,2.156340382,5.02855365,2.991902632,1.501078963,19615245.97,1752526.358,14586922,-11688.90244,-1666.793549,-6850.362793,9652.042669,747.6577861,5675.328125,-11688.90244,-1666.793549,-6850.362793,,,,"0.63889,1,3","0.027778,12,3","0.63889,1,3","0.027778,12,3","2,3,1,1",20098583.04,1991599.071,-23755787.94,-3387306.983,96800.41883,14258.82835,64153.68228,10767.98855,9889.816337,849.6503035,-11689.58725,-1666.788727,14586968,-13921553,65142,70880.875,5675.346191,-6850.364746,3.584654625,2.15634749,5.0285363,2.991910095,1.500773311,19615253.93,1752521.247,14586968,-11688.8332,-1666.788727,-6850.364746,9652.054752,747.6556056,5675.346191,-11688.8332,-1666.788727,-6850.364746,,,,"0.63889,1,3","0.027778,12,3","0.63889,1,3","0.027778,12,3","2,3,1,1"
