id,suite,type,spans,length,width,n_lanes,skew,gdr_spacing,span2depth,t_deck,n_dia,dia_spacing,dia_type,dia_section,intgdr_Ix,ingdr_A,intgdr_d,intgdr_tw,intgdr_tf,intgdr_bf,intgdr_sectcomp,intgdr_flangecomp,intgdr_webcomp,intgdr_mnpos,intgdr_fnneg,intgdr_vn,intgdr_dfm,intgdr_dfv,extgdr_Ix,exgdr_A,extgdr_d,extgdr_tw,extgdr_tf,extgdr_bf,extgdr_sectcomp,extgdr_flangecomp,extgdr_webcomp,extgdr_mnpos,extgdr_fnneg,extgdr_vn,extgdr_dfm,extgdr_dfv,dia_emultiplier,dia_e,gdr_e,deck_e,intgdr_dlmpos,intgdr_sdlmpos,intgdr_llmpos,intgdr_dlmneg,intgdr_sdlmneg,intgdr_llmneg,intgdr_dlv,intgdr_sdlv,intgdr_llv,intgdr_ftgstress,intgdr_st1rtgpos,intgdr_sv2rtgpos,intgdr_st1rtgneg,intgdr_sv2rtgneg,intgdr_vrtg,extgdr_dlmpos,extgdr_sdlmpos,extgdr_llmpos,extgdr_dlmneg,extgdr_sdlmneg,extgdr_llmneg,extgdr_dlv,extgdr_sdlv,extgdr_llv,extgdr_ftgstress,extgdr_st1rtgpos,extgdr_sv2rtgpos,extgdr_st1rtgneg,extgdr_sv2rtgneg,extgdr_vrtg
Steel_1_1_97,1,Steel,1,930.6306308,724.5318212,5,14.77055765,60.37765177,28.89565606,8.547471635,4,232.6576577,Chevron,L2X2X1/8,12018.26528,61.5499764,32,0.320034687,2.561619063,10.33496375,1,,,50322214.52,,160925.0336,0.444924692,0.637109,13404.55788,69.55906273,32,0.312500008,3.018882504,10.17692209,1,,,55064303.91,,155102.0065,0.54037529,0.573906743,16.09721267,466819167.5,29000000,3604996.533,6859604.463,468429.107,23640552.46,,,,29483.68229,2013.383577,108575.3817,11978.48377,2.23753687,2.660955941,,,1.024908598,7120223.347,468429.107,23640552.46,,,,30603.86414,2013.383577,108575.3817,11999.99999,2.23753687,2.660955941,,,1.024908598
Steel_1_1_98,1,Steel,1,1146.432502,791.4389702,5,41.97381559,98.92987128,25.14483792,8.979482038,5,229.2865004,Chevron,L2X2X1/8,26715.76432,74.87666638,45,0.43459061,3.91484486,7.50001605,1,,,91702932.04,,291376.2997,0.587528019,0.992249431,30677.87269,80.44154377,45,0.424337094,2.718368467,11.70801245,1,,,93869865.5,,254829.841,0.648816967,0.820303714,14.82073386,429801281.8,29000000,3604996.533,15835003.96,1026802.72,31781764.24,,,,55249.66864,3582.601569,125449.4009,11999.99864,2.162132234,2.142178519,,,1.020562795,16109806.54,1026802.72,31781764.24,,,,56208.47808,3582.601569,125449.4009,11999.99355,2.162132234,2.142178519,,,1.020562795
Steel_1_1_99,1,Steel,1,680.1148152,681.9303286,4,35.10629215,61.99366624,28.43193977,8.705249408,3,226.7049384,Beam,C12X20.7,4016.885756,44.28273756,23,0.314298152,3.099677072,6.291353053,1,,,28817701.87,,153131.9466,0.437704581,0.7352673,4621.891918,50.32143425,23,0.312507352,3.09965111,7.270349319,1,,,31205440.88,,152259.9056,0.523945893,0.650240106,27.83074042,807091472.1,29000000,3604996.533,3498797.888,270945.5819,14976850.58,,,,20584.02508,1594.019098,97464.11197,11999.9984,2.10225777,2.294380246,,,1.015892902,3603714.006,270945.5819,14976850.58,,,,21201.26451,1594.019098,97464.11197,11999.99071,2.10225777,2.294380246,,,1.015892902
Steel_1_1_100,1,Steel,1,1725.774061,677.7692694,4,29.17967372,135.5538539,22.73930523,8.852652783,8,215.7217576,Chevron,L2-1/2X1-1/2X3/16,96288.50508,102.7673507,75,0.616422585,2.353808534,12.62582267,1,,,208012642.3,,439680.0453,0.784768015,1.13332879,100568.1288,104.8715139,75,0.585933241,2.556862031,12.50024854,1,,,203545225.8,,379806.0746,0.828192054,0.904315466,21.48607729,623096241.3,29000000,3604996.533,46792499.52,3490190.75,56727379.9,,,,108455.6793,8089.565905,147508.4574,11997.33353,1.863468252,1.592863719,,,1.039490315,47027958.64,3490190.75,56727379.9,,,,109001.4266,8089.565905,147508.4574,11999.99454,1.863468252,1.592863719,,,1.039490315
Steel_1_2_1,2,Steel,1,1778.983651,694.8027772,4,31.83779497,138.9605554,22.37422465,8.647559263,8,222.3729564,Chevron,L2-1/2X1-1/2X3/16,104303.6744,103.114477,79,0.635874664,2.110007326,13.16672656,1,,,219654943.4,,453668.4545,0.770729283,1.160252537,109029.6306,104.9456391,79,0.604423989,2.276498914,13.16672823,1,,,215000917.3,,391369.7538,0.802556533,0.91970579,24.728957,717139753,29000000,3604996.533,49740844.92,3708729.879,59242699.98,,,,111841.0389,8338.985863,149446.719,11999.99891,1.912995292,1.57409284,,,1.034353318,49958585.27,3708729.879,59242699.98,,,,112330.6226,8338.985863,149446.719,11999.99889,1.912995292,1.57409284,,,1.034353318
Steel_1_2_2,2,Steel,1,1738.880712,734.575073,5,3.752111905,122.4291788,25.25669929,7.619696563,8,217.360089,Chevron,L2-1/2X1-1/2X3/16,90116.22825,109.2260629,68,0.563231056,2.82894766,13.09904996,1,,,192495299.7,,378170.558,0.749826655,0.97476371,92046.08716,111.2925701,68,0.535970781,3.465955008,11.33336383,1,,,188510346.9,,332673.6476,0.788333431,0.796072922,25.07285347,727112750.8,29000000,3604996.533,40888991.21,3037060.363,57347049.21,,,,94062.6594,6986.574284,147643.7122,11999.99526,1.828671376,1.777985592,,,1.034687284,41123751.2,3037060.363,57347049.21,,,,94602.7106,6986.574284,147643.7122,11999.99902,1.828671376,1.777985592,,,1.034687284
Steel_1_2_3,2,Steel,1,1292.969705,866.2224359,6,46.29035368,123.7460623,24.5220011,7.750670608,6,215.4949508,Chevron,L2X2X1/8,43682.98278,88.67882688,52,0.499779492,2.900418933,11.30688956,1,,,123115955.3,,356541.913,0.693687505,1.147904774,44778.8783,90.37804063,52,0.473803422,3.179646009,10.81147348,1,,,119403853.2,,307504.5882,0.718075464,0.934755129,26.07629502,756212555.5,29000000,3604996.533,21885913.28,1469329.679,37668803.99,,,,67707.42795,4545.596618,132515.4615,11999.97367,2.05446394,2.064038195,,,1.021435452,21992644.86,1469329.679,37668803.99,,,,68037.61845,4545.596618,132515.4615,11999.99418,2.05446394,2.064038195,,,1.021435452
Steel_1_2_4,2,Steel,1,661.3107455,604.834524,4,41.46556544,86.404932,29.24634333,8.234944745,3,220.4369152,Beam,C12X20.7,3846.208493,50.30267806,22,0.454857343,3.633398248,6.00005412,1,,,32941679.95,,194343.6682,0.547023855,0.943755812,3972.732955,52.1625579,22,0.397933091,3.874279939,6.000010197,1,,,31625527.8,,164462.4691,0.581191016,0.766525527,4.279246343,124098144,29000000,3604996.533,4111880.745,384246.6764,14366353.39,,,,24879.32048,2324.92059,97080.35432,11999.99014,1.987697463,1.938146818,,,1.01814484,4142431.41,384246.6764,14366353.39,,,,25064.17015,2324.92059,97080.35432,11999.99799,1.987697463,1.938146818,,,1.01814484
Steel_1_2_5,2,Steel,1,1187.041765,749.3693565,5,37.29954255,124.8948928,24.13155859,8.313446402,5,237.4083529,Chevron,L2X2X1/8,36221.08649,83.06617762,49,0.478927723,3.034904931,10.29780517,1,,,111716951.3,,337642.039,0.719159315,1.118997654,37216.68606,101.7510241,49,1.134197866,1.460868054,16.93827017,1,,,127097539.9,,1515594.188,0.749546255,0.905586377,11.42971991,331461877.3,29000000,3604996.533,19121381.91,1415214.224,33388379.54,,,,64440.30412,4769.364232,127989.0498,11999.39121,2.048231221,2.024049326,,,1.025765166,20110493.84,1415214.224,33388379.54,,,,67773.67583,4769.364232,127989.0498,11622.04534,2.048231221,2.024049326,,,1.025765166
Steel_1_2_6,2,Steel,1,1286.277489,463.8580411,3,36.20003514,115.9645103,20.58368226,8.70486976,6,214.3795814,Chevron,L2X2X1/8,50496.41925,77.54178806,62,0.526506507,2.28912807,10.33338128,1,,,132271617.6,,335385.4713,0.683811226,1.05207569,53084.70287,79.76983633,62,0.502076803,2.473796847,10.3333357,1,,,130102131.3,,292715.6203,0.725918671,0.865631773,25.73594081,746342283.4,29000000,3604996.533,21228517.92,2326451.156,37395061.73,,,,66021.12673,7235.310875,132426.2549,11999.99862,2.298313966,2.106571964,,,1.037097035,21367009.77,2326451.156,37395061.73,,,,66451.83923,7235.310875,132426.2549,11999.99993,2.298313966,2.106571964,,,1.037097035
Steel_1_2_7,2,Steel,1,1179.69324,626.5582099,4,28.04046734,104.4263683,22.76805204,8.155562202,5,235.938648,Chevron,L2X2X1/8,36094.42658,78.04666445,51,0.457911117,3.400424921,8.500023316,1,,,106234546.5,,286641.4804,0.675269853,0.948136182,39375.37075,81.243849,51,0.443973362,2.517270957,12.08380248,1,,,106662532.8,,251216.7206,0.717363279,0.786613848,19.47286148,564712983,29000000,3604996.533,16184819.67,1397888.981,33093992.37,,,,54878.06192,4739.838911,127840.7714,11999.99868,2.155164389,2.167126594,,,1.027935337,16351995.74,1397888.981,33093992.37,,,,55444.90782,4739.838911,127840.7714,11999.99361,2.155164389,2.167126594,,,1.027935337
Steel_1_2_8,2,Steel,1,977.1232097,691.4618771,4,14.69483529,138.2923754,21.13996112,8.808758113,5,195.4246419,Chevron,L2-1/2X1-1/2X3/16,27161.22668,69.45270363,46,0.453491335,2.049397453,12.30870813,1,,,95261497.67,,293690.4749,0.831004138,1.107881384,27431.06726,70.77045122,46,0.468072229,2.201000611,11.65369582,1,,,89728041.28,,325293.646,0.835554745,0.879773931,21.85625701,633831453.2,29000000,3604996.533,13957084.18,1118700.287,25340867.43,,,,57144.12122,4580.265046,111682.5077,11999.99276,2.074228215,1.950261919,,,1.026468134,14004348.45,1118700.287,25340867.43,,,,57337.63406,4580.265046,111682.5077,11981.55769,2.074228215,1.950261919,,,1.026468134
Steel_1_2_9,2,Steel,1,1467.890283,457.9169185,3,51.25923381,91.5833837,25.91231062,7.60104769,7,209.6986119,Chevron,L2X2X1/8,50305.4113,88.2535993,56,0.49593911,2.664806916,11.84404256,1,,,126510812.5,,317643.7068,0.546578115,0.954857207,53151.80424,91.74464536,56,0.473195916,2.788926811,12.17046847,1,,,128068481.6,,277275.2007,0.584103194,0.784977962,8.447327317,244972492.2,29000000,3604996.533,22524939.12,2525041.27,45068789.71,,,,61380.44343,6880.735704,139026.8251,11999.99428,2.208702086,2.284532652,,,1.03703745,22807564.4,2525041.27,45068789.71,,,,62150.5971,6880.735704,139026.8251,11999.99599,2.208702086,2.284532652,,,1.03703745
Steel_1_2_10,2,Steel,1,1809.764164,470.7565751,3,11.29365839,67.25093929,21.08647827,8.480107707,8,226.2205205,Cross,L3X2X3/16,89825.53748,81.96225316,85,0.550092578,1.292703084,14.16667029,1,,,171212437.1,,266509.4593,0.478380043,0.662316226,100424.4968,88.03235402,85,0.546307226,1.52697692,14.16676189,1,,,179563104.4,,262538.0319,0.546469149,0.563856673,26.46660605,767531575.6,29000000,3604996.533,30185599.83,2878508.22,60718179.88,,,,66720.12707,6362.452139,151120.0608,11999.99993,2.555457241,2.291987735,,,1.045405643,30932545.56,2878508.22,60718179.88,,,,68371.12339,6362.452139,151120.0608,11999.99825,2.555457241,2.291987735,,,1.045405643
Steel_1_2_11,2,Steel,1,821.4557746,611.3316084,4,12.62477213,67.92573427,28.39080934,7.705583427,4,205.3639437,Beam,C15X33.9,8435.622588,60.38569013,28,0.31250001,3.396286648,7.914286196,1,,,42772830.98,,170804.8558,0.497509543,0.679385395,9052.492239,64.4361278,28,0.312500246,3.396284977,8.510593353,1,,,44304983.21,,170805.1139,0.547000941,0.57510301,28.25098398,819278535.4,29000000,3604996.533,5402480.918,474461.4303,19760418.27,,,,26306.86196,2310.344366,104347.37,11999.99998,2.060658521,2.390231431,,,1.111720236,5505173.375,474461.4303,19760418.27,,,,26806.91302,2310.344366,104347.37,11999.99962,2.060658521,2.390231431,,,1.111720236
Steel_1_2_12,2,Steel,1,997.1121778,607.1370602,4,18.3594691,121.427412,24.20845029,7.793862059,5,199.4224356,Chevron,L2-1/2X1-1/2X3/16,21862.60957,75.08015812,41,0.402952964,4.553110213,6.833621658,1,,,84547583.49,,270686.4206,0.76528159,1.020996537,24582.13676,77.82248458,41,0.396088904,2.973994978,10.74964363,1,,,82674069.97,,233923.8457,0.784937213,0.834162331,15.39040054,446321615.7,29000000,3604996.533,12186163.37,1164947.312,26086029.63,,,,48892.92429,4673.963333,114004.9084,11999.96575,1.942952755,1.905437892,,,1.028830417,12288589.88,1164947.312,26086029.63,,,,49303.87657,4673.963333,114004.9084,11999.84692,1.942952755,1.905437892,,,1.028830417
Steel_1_2_13,2,Steel,1,965.9878238,734.172828,5,7.585299212,73.4172828,25.32127827,8.118407187,5,193.1975648,Chevron,L2X2X1/8,17598.70562,64.18844299,38,0.356418643,2.515553135,10.42270066,1,,,63705531.15,,181211.709,0.523834333,0.698593655,19116.92612,71.34989917,38,0.582154511,1.443984198,17.62805703,1,,,69345165.15,,592778.1998,0.550965224,0.566171743,12.6217921,366031971,29000000,3604996.533,8199601.697,596462.5201,24930445.83,,,,33953.23003,2469.855232,110602.094,11996.39249,2.30760301,2.598486355,,,1.026289984,8450682.127,596462.5201,24930445.83,,,,34992.91365,2469.855232,110602.094,11822.51921,2.30760301,2.598486355,,,1.026289984
Steel_1_2_14,2,Steel,1,539.7725071,424.0493975,2,28.70810273,141.3497992,20.18978012,8.392595728,3,179.924169,Beam,C15X33.9,5389.768871,43.93207337,26,0.388436401,2.158684587,8.224858436,1,,,41004621.73,,244247.3696,0.880837451,1.215720602,5064.458523,43.18799736,26,0.331554952,3.049109029,6.000025362,1,,,37083749.9,,191357.4962,0.843437767,0.960855911,22.06862705,639990184.6,29000000,3604996.533,3775791.696,511893.4232,10509370.62,,,,27994.43955,3795.275441,88251.29745,11952.75395,2.201968818,1.932721777,,,1.090253152,3767650.419,511893.4232,10509370.62,,,,27934.07857,3795.275441,88251.29745,11999.99769,2.201968818,1.932721777,,,1.090253152
Steel_1_2_15,2,Steel,1,725.0093954,516.8090201,3,40.88126316,129.202255,28.05923352,7.517917928,4,181.2523488,Beam,C15X33.9,7852.015605,67.11556727,25,0.448893975,2.230688913,12.97713527,1,,,49320011.18,,267370.249,0.746213745,1.198491766,6105.77402,64.62741479,25,0.488077557,4.755610869,6.000037777,1,,,43009213.66,,219232.0266,0.749184391,0.972905401,7.939351328,230241188.5,29000000,3604996.533,6412850.331,739179.3142,16468269.61,,,,35380.7847,4078.177849,99991.7384,11977.24501,1.879506822,1.96842663,,,1.064016869,6363710.633,739179.3142,16468269.61,,,,35109.67264,4078.177849,99991.7384,11999.99165,1.879506822,1.96842663,,,1.064016869
Steel_1_2_16,2,Steel,1,742.6629229,599.1938098,4,35.68295873,66.57708998,26.6445192,7.57728515,4,185.6657307,Beam,C15X33.9,6521.930466,51.05573591,27,0.312501076,3.328847245,6.713847207,1,,,36044678.22,,170806.0208,0.476148477,0.747172992,7021.886351,54.60141233,27,0.312501065,3.328846809,7.246416357,1,,,37383372.3,,170806.0088,0.524214646,0.638199991,10.51268656,304867910.4,29000000,3604996.533,4121623.423,387807.3402,17068677.05,,,,22199.16086,2088.739471,99873.14748,11999.99823,2.139641127,2.401468732,,,1.084259091,4195100.319,387807.3402,17068677.05,,,,22594.90916,2088.739471,99873.14748,11999.99824,2.139641127,2.401468732,,,1.084259091
Steel_1_2_17,2,Steel,1,1797.574505,571.5477013,3,1.022299116,95.25795021,20.33379209,8.408286794,8,224.6968131,Cross,L3-1/2X2-1/2X1/4,106770.4612,91.24922863,88,0.596158278,1.288285605,15.65000194,1,,,211116507.4,,327278.2403,0.619579138,0.81229648,114860.9615,94.44272624,88,0.572609529,1.536681648,14.90644624,1,,,208375299.6,,291703.1933,0.670910303,0.67272559,5.771505911,167373671.4,29000000,3604996.533,37877930.32,3245699.425,60131440.96,,,,84286.75467,7222.397552,149682.7038,11996.26564,2.449822182,2.002431266,,,1.042969977,38265641.76,3245699.425,60131440.96,,,,85149.49819,7222.397552,149682.7038,11999.53339,2.449822182,2.002431266,,,1.042969977
Steel_1_2_18,2,Steel,1,675.2306322,743.5155512,5,45.55446738,74.35155512,28.24672735,8.831230757,3,225.0768774,Beam,C12X20.7,4793.873509,47.63118003,23,0.339076066,1.88860481,10.88454071,1,,,32498479.1,,189021.6561,0.482705463,0.887143106,4206.635849,48.26871522,23,0.336193326,3.578527146,6.000013534,1,,,31461968.81,,154462.4858,0.51718568,0.715615435,19.15845895,555595309.5,29000000,3604996.533,4041781.604,291436.6236,14822275.81,,,,23943.11757,1726.441957,97653.42937,11985.05878,2.16514917,2.409745753,,,1.049376136,4052702.962,291436.6236,14822275.81,,,,24007.81463,1726.441957,97653.42937,11999.99788,2.16514917,2.409745753,,,1.049376136
Steel_1_2_19,2,Steel,1,1305.468054,552.3357058,3,1.221715916,92.05595097,27.69868623,8.520823033,6,217.578009,Chevron,L2X2X1/8,36661.33929,88.42737351,47,0.435733707,3.031730581,11.64185632,1,,,107512695.5,,266662.3766,0.594771677,0.794568764,39535.61349,93.36512954,47,0.418685814,2.878119838,13.21990683,1,,,109670951.7,,234809.6159,0.652506878,0.655203854,2.592206944,75174001.36,29000000,3604996.533,19473649.73,1711711.002,38185107.84,,,,59672.96975,5245.184147,132639.0128,11992.05511,2.03922143,2.212775572,,,1.041409061,19789800.16,1711711.002,38185107.84,,,,60641.74735,5245.184147,132639.0128,11999.44741,2.03922143,2.212775572,,,1.041409061
Steel_1_2_20,2,Steel,1,1151.166999,482.7105416,3,22.17758879,120.6776354,21.22597683,8.720585704,5,230.2333998,Chevron,L2X2X1/8,38528.09562,75.33336172,54,0.483347805,2.890317712,9.000158958,1,,,113802582.8,,309006.1784,0.745444247,1.029481599,86078.12602,174.9752621,54,1.15671569,3.843530434,15.79333907,1,,,219641462.8,,1553556.197,0.782358406,0.829600172,2.081956775,60376746.47,29000000,3604996.533,17389174.49,1863542.052,31972355.88,,,,60422.76926,6475.314368,125100.2015,11999.9931,2.152316736,2.035203242,,,1.035930909,22350376.19,1863542.052,31972355.88,,,,77661.62931,6475.314368,125100.2015,5560.623213,2.152316736,2.035203242,,,1.035930909
Steel_1_2_21,2,Steel,1,1203.481884,829.6579514,5,19.16532532,69.13816261,27.97265034,7.891665936,6,200.580314,Chevron,L2X2X1/8,28862.21891,97.39937225,43,0.987630401,2.716738986,11.09741004,1,,,99735414.74,,1075953.338,0.502801875,0.695479535,28284.89094,81.91054158,43,0.373211231,3.456907678,9.899421472,1,,,85497661.06,,190078.3003,0.547930349,0.584884038,18.4872118,536129142.3,29000000,3604996.533,13809322.66,783372.4642,34042076.03,,,,45897.89957,2603.686768,129894.4851,10694.05655,2.721500141,2.846571213,,,6.44291555,12966442.24,783372.4642,34042076.03,,,,43096.42683,2603.686768,129894.4851,11999.99994,2.721500141,2.846571213,,,6.44291555
Steel_1_2_22,2,Steel,1,1437.274505,626.046232,4,17.3433611,89.435176,23.31350787,7.648372406,6,239.5457508,Chevron,L2-1/2X1-1/2X3/16,56311.72644,95.2631546,61,0.800586083,1.449857137,16.81161307,1,,,148932520.8,,1121027.367,0.609505667,0.814470191,59843.63135,105.9388864,61,0.936570786,2.255863421,11.75461678,1,,,144395569.4,,1534252.725,0.636463344,0.667386716,22.28986489,646406081.9,29000000,3604996.533,22145805.69,1815607.621,43744915.17,,,,61632.77956,5052.918184,137259.167,11870.03236,2.550387931,2.348947588,,,5.336299994,22974406.43,1815607.621,43744915.17,,,,63938.81294,5052.918184,137259.167,11225.96724,2.550387931,2.348947588,,,5.336299994
Steel_1_2_23,2,Steel,1,562.7172677,838.2858437,5,35.24238,104.7857305,28.65010737,8.837398989,3,187.5724226,Beam,C10X15.3,7453.300533,139.0651244,19,1.86597003,3.422445941,17.00305263,1,,,59925977.11,,657750.9565,0.688554398,1.000821304,2703.608629,50.00088277,19,0.514427137,3.666448952,6.000221114,1,,,29373163.65,,174054.344,0.686230826,0.871813011,20.06635014,581924154.1,29000000,3604996.533,4712782.991,247271.3888,11218567.89,,,,33515.3561,1758.491461,90161.13799,4697.751596,3.97620847,5.308442651,,,3.849506424,3653637.962,247271.3888,11218567.89,,,,25983.15637,1758.491461,90161.13799,11999.94755,3.97620847,5.308442651,,,3.849506424
Steel_1_2_24,2,Steel,1,1656.244262,553.7564956,3,4.942580283,110.7512991,23.20823817,7.513170366,7,236.6063232,Chevron,L2-1/2X1-1/2X3/16,82734.824,108.6199668,71,0.847735727,2.127365157,12.23053243,1,,,197459719.6,,1204398.933,0.710648765,0.910918352,89541.63011,101.0615082,71,0.531154543,2.802535873,11.83333559,1,,,180662519.2,,302362.5703,0.744926331,0.75437743,23.54796117,682890874,29000000,3604996.533,34152713.7,3214623.115,53498196.14,,,,82482.31126,7763.644981,145366.3208,11881.31332,2.266073118,1.933670242,,,4.752507163,33373690.78,3214623.115,53498196.14,,,,80600.89091,7763.644981,145366.3208,11999.99994,2.266073118,1.933670242,,,4.752507163
Steel_1_2_25,2,Steel,1,607.340843,674.4126262,4,56.21922491,134.8825252,27.4359907,8.352032793,3,202.4469477,Beam,C12X20.7,3741.324873,50.28378813,22,0.640306213,3.375958421,6.001309955,1,,,39405930.17,,283139.8289,0.677486608,1.457542832,3846.517282,51.2102742,22,0.546539667,3.592595428,6.000312894,1,,,35363867.66,,234809.5449,0.68893701,1.163247665,26.85066034,778669150,29000000,3604996.533,4842861.733,432095.02,12618522.25,,,,31907.77915,2846.910202,93945.80784,11999.79921,2.194608161,1.724242022,,,1.015138229,4855697.005,432095.02,12618522.25,,,,31992.34589,2846.910202,93945.80784,11999.9484,2.194608161,1.724242022,,,1.015138229
Steel_1_2_26,2,Steel,1,809.0485106,573.788138,3,13.23243037,114.7576276,23.11262833,7.935214003,4,202.2621277,Chevron,L2X2X1/8,12626.2092,60.17257346,35,0.360085094,4.216991802,6.000313652,1,,,61307994.13,,226782.9652,0.73960534,0.968594904,12871.77677,61.21378102,35,0.339285395,4.357991587,6.000011354,1,,,57598044.42,,196070.9044,0.760813507,0.798823156,15.86307071,460029050.5,29000000,3604996.533,7445611.606,766891.0294,19328153.85,,,,36819.89652,3792.414894,103828.4444,11999.95798,2.041070487,1.944713768,,,1.027072684,7471212.664,766891.0294,19328153.85,,,,36946.49838,3792.414894,103828.4444,11999.99828,2.041070487,1.944713768,,,1.027072684
Steel_1_2_27,2,Steel,1,1625.249152,710.6570918,4,21.21180387,142.1314184,28.96019966,7.860122357,7,232.1784502,Chevron,L2-1/2X1-1/2X3/16,68522.8014,117.8957636,56,0.54080574,3.433508986,13.2989844,1,,,172366647.9,,424776.1741,0.823575667,1.140919036,65782.43861,117.9761821,56,0.501454383,5.08918118,9.333399392,1,,,161155107,,363105.713,0.8453986,0.899556861,2.876391206,83415344.98,29000000,3604996.533,40727572.98,3095261.565,52077428.72,,,,100242.6189,7618.355396,144992.6296,11999.5648,1.566971531,1.582297382,,,1.03447197,40735553.66,3095261.565,52077428.72,,,,100262.2617,7618.355396,144992.6296,11999.99548,1.566971531,1.582297382,,,1.03447197
Steel_1_2_28,2,Steel,1,1829.262322,767.5276241,5,31.40572759,69.77523855,23.58247755,7.953136099,8,228.6577902,Cross,L2-1/2X1-1/2X3/16,85011.80505,87.15918699,77,0.538340967,1.858707928,12.8336919,1,,,168695307.5,,280918.8687,0.478938152,0.72099872,92877.6969,92.02638033,77,0.517109489,2.119519234,12.83333404,1,,,174822150.9,,250760.1302,0.532737665,0.600816134,7.195649397,208673832.5,29000000,3604996.533,30953327.06,1960664.442,61653339.12,,,,67684.82938,4287.333571,151339.212,11999.99368,2.468566047,2.303316783,,,1.028074714,31565252.91,1960664.442,61653339.12,,,,69022.9116,4287.333571,151339.212,11999.99999,2.468566047,2.303316783,,,1.028074714
Steel_1_2_29,2,Steel,1,1632.160296,601.2535019,4,53.67950743,120.2507004,20.80161775,8.518653236,7,233.1657566,Chevron,L2-1/2X1-1/2X3/16,83394.35563,88.60910601,78,0.61751264,1.633021954,13.0004203,1,,,186374531.2,,415746.8586,0.637943337,1.164133368,87342.1716,95.38263409,78,0.698031266,1.604275931,13.45649587,1,,,193057325.5,,600042.5933,0.679437244,0.950458044,9.610286608,278698311.6,29000000,3604996.533,36094496.89,3121813.164,52394351.89,,,,88458.21569,7650.751388,145102.6963,11999.99337,2.348506471,1.909685013,,,1.032360521,36772464.23,3121813.164,52394351.89,,,,90119.73716,7650.751388,145102.6963,11945.50316,2.348506471,1.909685013,,,1.032360521
Steel_1_2_30,2,Steel,1,1408.225709,814.8322506,5,8.609078868,135.8053751,25.41538106,7.666323752,6,234.7042848,Chevron,L2-1/2X1-1/2X3/16,53515.75344,99.525301,55,0.504117554,4.144165885,9.166757703,1,,,144343304.7,,361892.4119,0.817548644,1.064408405,54497.48429,100.5309016,55,0.4782299,4.271624365,9.166758052,1,,,138046919,,310649.5555,0.828880669,0.849446687,15.06827933,436980100.7,29000000,3604996.533,28096611.51,1991807.256,42499370.72,,,,79812.95607,5658.049723,136923.5,11999.99475,1.75571132,1.723992041,,,1.027746777,28171533.03,1991807.256,42499370.72,,,,80025.78272,5658.049723,136923.5,11999.99468,1.75571132,1.723992041,,,1.027746777
Steel_1_2_31,2,Steel,1,776.9713692,691.8515091,4,0.366044105,76.8723899,27.80828053,8.746239274,4,194.2428423,Beam,C15X33.9,6936.219897,55.91945802,27,0.312531263,3.843467046,6.489391028,1,,,41995655.54,,170839.0221,0.526647146,0.701528947,7229.80981,58.08971914,27,0.312501216,3.84361301,6.771552398,1,,,41540920.86,,170806.1741,0.553169142,0.554100249,17.88674584,518715629.2,29000000,3604996.533,5664236.878,424365.2047,18227101.66,,,,29167.49866,2185.231976,101810.9744,11999.96036,2.04773816,2.157374071,,,1.070734681,5713450.739,424365.2047,18227101.66,,,,29420.92119,2185.231976,101810.9744,11999.99838,2.04773816,2.157374071,,,1.070734681
Steel_1_2_32,2,Steel,1,1596.465523,829.2010728,5,33.75244031,118.4572961,29.85931432,8.785746485,7,228.0665032,Chevron,L2X2X1/8,56903.72146,109.6517394,53,0.514820179,3.511015212,12.24451444,1,,,151719038.4,,391585.2183,0.667409022,1.062393337,70115.00447,150.7177219,53,1.144099654,3.203104934,15.20552475,1,,,190206316.1,,1545930.236,0.742177656,0.864605311,6.77292627,196414861.8,29000000,3604996.533,37557261.49,2239943.622,50774007.98,,,,94106.34753,5612.574097,143322.2337,11999.55096,1.719916835,1.748577364,,,1.028106182,41489546.36,2239943.622,50774007.98,,,,103959.3813,5612.574097,143322.2337,10102.2181,1.719916835,1.748577364,,,1.028106182
Steel_1_2_33,2,Steel,1,583.5255501,842.0998776,5,48.41320174,140.3499796,24.66361798,8.629947268,3,194.5085167,Beam,C12X20.7,4032.245767,48.04342043,23,0.561880937,3.229063035,6.000015545,1,,,40557420.09,,269542.3451,0.746321348,1.39287593,5028.878187,50.37652512,23,0.406695767,1.809100538,11.74451852,1,,,37513158.03,,228592.3718,0.744188908,1.094615165,9.386691889,272214064.8,29000000,3604996.533,4777832.466,341879.7163,11863553.52,,,,32765.13413,2344.5223,92574.98258,11999.99794,2.205880942,1.732805629,,,1.012990492,4807668.513,341879.7163,11863553.52,,,,32969.74199,2344.5223,92574.98258,11935.31666,2.205880942,1.732805629,,,1.012990492
