id,st1tol_LDabt,st1tol_TD1abt,st1tol_TD2abt,sv2tol_LDabt,sv2tol_TD1abt,sv2tol_TD2abt,vtol_LDabt,vtol_TD1abt,vtol_TD2abt,DL1M_ctrltol_LDabt,DL1M_ctrltol_TD1abt,DL1M_ctrltol_TD2abt,DL2M_ctrltol_LDabt,DL2M_ctrltol_TD1abt,DL2M_ctrltol_TD2abt,LLM_ctrltol_LDabt,LLM_ctrltol_TD1abt,LLM_ctrltol_TD2abt,SettM_ctrltol_LDabt,SettM_ctrltol_TD1abt,SettM_ctrltol_TD2abt,DL1fb_ctrltol_LDabt,DL1fb_ctrltol_TD1abt,DL1fb_ctrltol_TD2abt,DL2fb_ctrltol_LDabt,DL2fb_ctrltol_TD1abt,DL2fb_ctrltol_TD2abt,LLfb_ctrltol_LDabt,LLfb_ctrltol_TD1abt,LLfb_ctrltol_TD2abt,Settfb_ctrltol_LDabt,Settfb_ctrltol_TD1abt,Settfb_ctrltol_TD2abt,DL1V_ctrltol_LDabt,DL1V_ctrltol_TD1abt,DL1V_ctrltol_TD2abt,DL2V_ctrltol_LDabt,DL2V_ctrltol_TD1abt,DL2V_ctrltol_TD2abt,LLV_ctrltol_LDabt,LLV_ctrltol_TD1abt,LLV_ctrltol_TD2abt,SettV_ctrltol_LDabt,SettV_ctrltol_TD1abt,SettV_ctrltol_TD2abt,loc_ctrlst1tol_LDabt,loc_ctrlst1tol_TD1abt,loc_ctrlst1tol_TD2abt,loc_ctrlsv2tol_LDabt,loc_ctrlsv2tol_TD1abt,loc_ctrlsv2tol_TD2abt,loc_ctrlvtol_LDabt,loc_ctrlvtol_TD1abt,loc_ctrlvtol_TD2abt
Steel_1_1_1,5065958.838,4414.154944,1971.525083,46573.34086,3063.665349,1553.471946,65535,133.9692383,285.7875671,12289.88032,12174735.34,12873050.01,-22991.11044,1747040.445,291150.5946,-56243.69531,13599712,12572403,16.03662581,9045.302669,22786.00562,9968.996116,10784.15401,10784.15401,183.1189724,210.0893141,210.0893141,7848.46582,8433.523438,8433.523438,-1.295915636,-20.22343067,16.44199387,"45741.1992,45875.8984,48826.2852,48831.7852,49840.9297,49836.8984,50409.7031,50407.3711,50406.8125,50409.4336,49835.7539,49840.1797,48830.8047,48824.5117,45874.0352,45739.6367","45874.0352,45875.8984,48826.2852,48831.7852,49840.9297,49836.8984,50409.7031,50407.3711,50406.8125,50409.4336,49835.7539,49840.1797,48830.8047,48824.5117,45874.0352,45739.6367","45741.1992,45875.8984,48826.2852,48831.7852,49840.9297,49836.8984,50409.7031,50407.3711,50406.8125,50409.4336,49835.7539,49840.1797,48830.8047,48824.5117,45874.0352,45739.6367","9599.2256,9753.2207,2942.1514,2492.7776,1412.5359,1217.9156,573.5953,503.5903,499.5211,557.7061,1206.9695,1398.7568,2345.6843,2737.5513,10388.1201,10121.8936","10388.1201,9753.2207,2942.1514,2492.7776,1412.5359,1217.9156,573.5953,503.5903,499.5211,557.7061,1206.9695,1398.7568,2345.6843,2737.5513,10388.1201,10121.8936","9599.2256,9753.2207,2942.1514,2492.7776,1412.5359,1217.9156,573.5953,503.5903,499.5211,557.7061,1206.9695,1398.7568,2345.6843,2737.5513,10388.1201,10121.8936","40118.9688,40064.0703,74003.0859,74024.8281,71517.6094,71778.9375,70169.4063,70966.4531,70966.4219,70169.7109,71777.1719,71516.2344,74023.1953,74002.6875,42313.8359,37994.0977","42313.8359,40064.0703,74003.0859,74024.8281,71517.6094,71778.9375,70169.4063,70966.4531,70966.4219,70169.7109,71777.1719,71516.2344,74023.1953,74002.6875,42313.8359,37994.0977","40118.9688,40064.0703,74003.0859,74024.8281,71517.6094,71778.9375,70169.4063,70966.4531,70966.4219,70169.7109,71777.1719,71516.2344,74023.1953,74002.6875,42313.8359,37994.0977","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","609.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","303.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.045455,8,1","0.54545,1,1","0.54545,4,1","0.40909,5,1","0.54545,4,1","0.54545,4,1","1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8","1,8","1,1"
Steel_1_1_2,9681872.827,3202.521533,783.5649589,220664.4385,945.7075726,583.746628,65535,48.20650482,70.67640686,2577.297906,2665301.68,3290127.073,-10969.08733,672780.8292,23337.61192,28114.71094,2847446.25,5277579.5,3.052035547,6380.127893,24007.96375,8040.695972,1994.446874,8329.040115,43.64561377,81.87277931,45.13154715,8914.454102,1871.500488,9248.994141,-0.270424779,-47.06451717,46.42791008,"19554.2109,19597.6289,23630.9512,23594.6191,23472.2773,23475.5762,23617.1719,23617.1055,23475.4355,23472.3926,23594.9668,23630.6621,19597.4004,19554.4453,45874.0352,45739.6367","19597.4004,19597.6289,23630.9512,23594.6191,23472.2773,23475.5762,23617.1719,23617.1055,23475.4355,23472.3926,23594.9668,23630.6621,19597.4004,19554.4453,45874.0352,45739.6367","19554.2109,19597.6289,23630.9512,23594.6191,23472.2773,23475.5762,23617.1719,23617.1055,23475.4355,23472.3926,23594.9668,23630.6621,19597.4004,19554.4453,45874.0352,45739.6367","6749.6689,6861.2168,1092.9651,754.4363,174.0007,114.5748,0,0,79.9924,128.0783,482.511,790.9894,7424.2681,7279.9692,10388.1201,10121.8936","7424.2681,6861.2168,1092.9651,754.4363,174.0007,114.5748,0,0,79.9924,128.0783,482.511,790.9894,7424.2681,7279.9692,10388.1201,10121.8936","6749.6689,6861.2168,1092.9651,754.4363,174.0007,114.5748,0,0,79.9924,128.0783,482.511,790.9894,7424.2681,7279.9692,10388.1201,10121.8936","15144.041,15217.123,46715.3359,49458.7656,53315.8359,52413.8125,55564.1445,55564.1523,52413.8359,53315.832,49458.7422,46715.2813,16166.5303,14117.5127,42313.8359,37994.0977","16166.5303,15217.123,46715.3359,49458.7656,53315.8359,52413.8125,55564.1445,55564.1523,52413.8359,53315.832,49458.7422,46715.2813,16166.5303,14117.5127,42313.8359,37994.0977","15144.041,15217.123,46715.3359,49458.7656,53315.8359,52413.8125,55564.1445,55564.1523,52413.8359,53315.832,49458.7422,46715.2813,16166.5303,14117.5127,42313.8359,37994.0977","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1672.7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1178.9491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.083333,7,1","0.5,7,1","0.58333,4,1","0.5,4,1","0.16667,6,1","0.58333,4,1","1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,4,4,5,5,6,6,7,7","1,7","1,1"
Steel_1_1_3,2673469.727,152.9056664,105.3232677,86971.09523,93.97790872,77.95233878,65535,243.8495636,56.38277435,56641.85671,19108736.03,19472292.18,-115518.6889,3657074.952,747134.8385,206220.4688,12069788,17736644,47.51665489,508432.6651,552029.2476,10753.33178,12199.14701,12083.44971,301.5291938,1968.280764,404.7234753,7787.80957,5858.492188,9001.05957,-0.703440761,273.6444419,299.0346375,"58536.6094,61262.1367,61933.4922,65130.3242,63555.2227,62380.1055,62380.4648,63554.8398,65131.2461,61932.75,61261.5742,58538.0625,19597.4004,19554.4453,45874.0352,45739.6367","61261.5742,61262.1367,61933.4922,65130.3242,63555.2227,62380.1055,62380.4648,63554.8398,65131.2461,61932.75,61261.5742,58538.0625,19597.4004,19554.4453,45874.0352,45739.6367","62380.1055,61262.1367,61933.4922,65130.3242,63555.2227,62380.1055,62380.4648,63554.8398,65131.2461,61932.75,61261.5742,58538.0625,19597.4004,19554.4453,45874.0352,45739.6367","14085.5371,14929.1855,7652.939,0,345.8069,0,0,0,0,7272.3403,15925.6016,15098.0518,7424.2681,7279.9692,10388.1201,10121.8936","15925.6016,14929.1855,7652.939,0,345.8069,0,0,0,0,7272.3403,15925.6016,15098.0518,7424.2681,7279.9692,10388.1201,10121.8936","0,14929.1855,7652.939,0,345.8069,0,0,0,0,7272.3403,15925.6016,15098.0518,7424.2681,7279.9692,10388.1201,10121.8936","24529.9531,42329.4805,74636.3047,85031.2578,77759.1719,77066.7031,77066.4141,77759.4219,85033.4844,74635.6016,43540.1211,23663.1172,16166.5303,14117.5127,42313.8359,37994.0977","43540.1211,42329.4805,74636.3047,85031.2578,77759.1719,77066.7031,77066.4141,77759.4219,85033.4844,74635.6016,43540.1211,23663.1172,16166.5303,14117.5127,42313.8359,37994.0977","77066.7031,42329.4805,74636.3047,85031.2578,77759.1719,77066.7031,77066.4141,77759.4219,85033.4844,74635.6016,43540.1211,23663.1172,16166.5303,14117.5127,42313.8359,37994.0977","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","5029.2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2124.5259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.037037,6,1","0.48148,6,1","0.51852,4,1","0.37037,4,1","0.48148,6,1","0.51852,4,1","1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,4,4,5,5,6,6","1,6","2,3"
Steel_1_1_4,3354107.636,727912.2762,58106.6554,90124.38576,34089.80986,34777.78893,65535,686.3641357,761.3845215,7407.651337,-2531.748374,23551326.38,-4933.5709,2475.215253,1373246.139,16820.19727,-17336.23242,11645068,100.7008956,464.1006765,2806.243512,11085.35358,2633.18884,9535.457077,576.1939361,131.0962358,461.8316931,4651.840332,1253.668213,3600.685059,-0.640325473,-1.302267567,0.943758119,"143493.875,143511.3906,82714.3984,82714.1953,84727.4531,84727.6875,85341.6328,85342.1953,84726.8281,84727.7969,82713.0781,82714.3359,143509.3906,143492.5156,45874.0352,45739.6367","143509.3906,143511.3906,82714.3984,82714.1953,84727.4531,84727.6875,85341.6328,85342.1953,84726.8281,84727.7969,82713.0781,82714.3359,143509.3906,143492.5156,45874.0352,45739.6367","143493.875,143511.3906,82714.3984,82714.1953,84727.4531,84727.6875,85341.6328,85342.1953,84726.8281,84727.7969,82713.0781,82714.3359,143509.3906,143492.5156,45874.0352,45739.6367","13693.5176,13692.3398,4251.5928,4195.5083,3799.0054,3771.3076,3646.3149,3644.1462,3804.8613,3829.011,4206.6118,4253.6836,14453.0322,14417.3457,10388.1201,10121.8936","14453.0322,13692.3398,4251.5928,4195.5083,3799.0054,3771.3076,3646.3149,3644.1462,3804.8613,3829.011,4206.6118,4253.6836,14453.0322,14417.3457,10388.1201,10121.8936","13693.5176,13692.3398,4251.5928,4195.5083,3799.0054,3771.3076,3646.3149,3644.1462,3804.8613,3829.011,4206.6118,4253.6836,14453.0322,14417.3457,10388.1201,10121.8936","83916.3594,81090.7422,88127.1406,87995.5625,81539.7969,81514.6953,76950.3047,76950.3359,81514.2578,81539.5078,87994.2656,88126.6328,83883.1484,81135.7109,42313.8359,37994.0977","83883.1484,81090.7422,88127.1406,87995.5625,81539.7969,81514.6953,76950.3047,76950.3359,81514.2578,81539.5078,87994.2656,88126.6328,83883.1484,81135.7109,42313.8359,37994.0977","83916.3594,81090.7422,88127.1406,87995.5625,81539.7969,81514.6953,76950.3047,76950.3359,81514.2578,81539.5078,87994.2656,88126.6328,83883.1484,81135.7109,42313.8359,37994.0977","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","328.4758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","297.3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.027778,7,1","0.027778,1,1","0.80556,4,1","0.30556,5,1","0.083333,6,1","0.80556,4,1","1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,4,4,5,5,6,6,7,7","1,7","1,1"
Steel_1_1_5,1914907.38,224.0473941,293.8426028,93366.1392,136.3614656,162.2402114,65535,315.6824646,607.4603882,33533.93457,55372179.03,52168060.75,-35044.52496,4706196.385,3622995.22,174125.2813,33973900,29666588,116.5718582,397125.1204,377418.0873,16146.68668,18458.15011,17957.50208,910.4269745,1392.756868,1069.552876,6026.52002,9546.787109,7997.22168,-0.695022738,111.7490907,111.4184746,"114525.375,118865.4844,115052.0938,115965.2969,114726.3203,117894.375,117895.0156,114726.2969,115965.1875,115052.5703,118866.6797,114525.9375,143509.3906,143492.5156,45874.0352,45739.6367","118866.6797,118865.4844,115052.0938,115965.2969,114726.3203,117894.375,117895.0156,114726.2969,115965.1875,115052.5703,118866.6797,114525.9375,143509.3906,143492.5156,45874.0352,45739.6367","114726.2969,118865.4844,115052.0938,115965.2969,114726.3203,117894.375,117895.0156,114726.2969,115965.1875,115052.5703,118866.6797,114525.9375,143509.3906,143492.5156,45874.0352,45739.6367","14617.2158,12890.4346,8714.4805,4780.1021,7130.8008,3602.4294,3779.8928,7472.8926,4751.5054,8774.8662,14143.083,15281.2051,14453.0322,14417.3457,10388.1201,10121.8936","14143.083,12890.4346,8714.4805,4780.1021,7130.8008,3602.4294,3779.8928,7472.8926,4751.5054,8774.8662,14143.083,15281.2051,14453.0322,14417.3457,10388.1201,10121.8936","7472.8926,12890.4346,8714.4805,4780.1021,7130.8008,3602.4294,3779.8928,7472.8926,4751.5054,8774.8662,14143.083,15281.2051,14453.0322,14417.3457,10388.1201,10121.8936","45569.9844,86276.9219,102577.6094,96817.125,100732.7344,95927.2188,95929.125,100732.1719,96819.7031,102581.75,88433.75,45496.1875,83883.1484,81135.7109,42313.8359,37994.0977","88433.75,86276.9219,102577.6094,96817.125,100732.7344,95927.2188,95929.125,100732.1719,96819.7031,102581.75,88433.75,45496.1875,83883.1484,81135.7109,42313.8359,37994.0977","100732.1719,86276.9219,102577.6094,96817.125,100732.7344,95927.2188,95929.125,100732.1719,96819.7031,102581.75,88433.75,45496.1875,83883.1484,81135.7109,42313.8359,37994.0977","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","3223.2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2476.3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.025,6,1","0.45,1,1","0.45,4,1","0.35,4,1","0.475,1,1","0.45,4,1","1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,4,4,5,5,6,6","1,6","2,4"
Steel_1_1_6,2040088.274,136.8695112,222.853249,33596.60254,93.43358882,146.5931328,65535,14.03101921,55.6981163,10781.49723,16819076.85,16185170.68,-115221.6783,3492290.65,309598.025,-177172.1563,14470968,14534509,56.07136715,462020.6009,304426.5296,8353.347206,10968.5973,11045.17671,32.75339963,1991.353859,180.8801044,4915.873047,7634.540039,7846.983887,-1.630424847,263.4507258,177.8587007,"50586.1992,52949.1055,49712.5938,50515.6016,49212.3633,50819.9258,51993.6055,53255.7695,50644.375,50540.6563,50540.5469,50644.7852,53256.5273,51994.6133,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","52947.4375,52949.1055,49712.5938,50515.6016,49212.3633,50819.9258,51993.6055,53255.7695,50644.375,50540.6563,50540.5469,50644.7852,53256.5273,51994.6133,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","50515.6016,52949.1055,49712.5938,50515.6016,49212.3633,50819.9258,51993.6055,53255.7695,50644.375,50540.6563,50540.5469,50644.7852,53256.5273,51994.6133,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","13002.4375,15561.0391,6881.7144,330.624,3926.7122,586.1646,0,0,0,0,0,0,0,0,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","16522.957,15561.0391,6881.7144,330.624,3926.7122,586.1646,0,0,0,0,0,0,0,0,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","330.624,15561.0391,6881.7144,330.624,3926.7122,586.1646,0,0,0,0,0,0,0,0,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","28069.0898,48486.3242,71058.75,68866.5547,58000.0117,61794.3633,72071.2422,65319.0313,56954.2656,63489.582,63488.4375,56955.4141,65321.1953,72072.1797,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","50585.5625,48486.3242,71058.75,68866.5547,58000.0117,61794.3633,72071.2422,65319.0313,56954.2656,63489.582,63488.4375,56955.4141,65321.1953,72072.1797,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","68866.5547,48486.3242,71058.75,68866.5547,58000.0117,61794.3633,72071.2422,65319.0313,56954.2656,63489.582,63488.4375,56955.4141,65321.1953,72072.1797,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","4228.5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1589.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.035714,10,1","0.46429,10,1","0.5,4,1","0.28571,5,1","0.46429,10,1","0.5,4,1","1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10","1,10","2,2"
Steel_1_1_7,6278371.295,56.2150699,60.81289438,63229.75314,39.65860904,40.47571193,65535,12.2371006,9.518776894,-7563.140607,5139161.909,2026611.946,-3217.021889,805816.1462,125098.8483,-311191.8125,5585355,2921029.25,7.327711055,446510.168,619056.0501,8675.131,9946.05311,7517.272199,479.6495419,1210.311443,387.3040282,8226.949219,7497.536621,7354.077637,-0.946545124,670.6447473,742.0529847,"28222.9785,30647.1055,30568.3477,33708.5508,28999.4258,28131.2598,28131.4766,28999.5371,33708.2266,30567.5176,30646.3535,28222.9727,53256.5273,51994.6133,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","30646.3535,30647.1055,30568.3477,33708.5508,28999.4258,28131.2598,28131.4766,28999.5371,33708.2266,30567.5176,30646.3535,28222.9727,53256.5273,51994.6133,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","28131.4766,30647.1055,30568.3477,33708.5508,28999.4258,28131.2598,28131.4766,28999.5371,33708.2266,30567.5176,30646.3535,28222.9727,53256.5273,51994.6133,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","7740.0342,7471.9624,2679.6172,0,2429.9858,953.3505,990.0599,2507.605,0,2286.1033,8000.252,8290.0215,0,0,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","8000.252,7471.9624,2679.6172,0,2429.9858,953.3505,990.0599,2507.605,0,2286.1033,8000.252,8290.0215,0,0,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","990.0599,7471.9624,2679.6172,0,2429.9858,953.3505,990.0599,2507.605,0,2286.1033,8000.252,8290.0215,0,0,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","22588.2031,34293.4883,57040.0352,79523.5,56613.4141,56551.25,56548.9336,56611.8359,79525.7344,57043.9727,34643.4883,20773.5938,65321.1953,72072.1797,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","34643.4883,34293.4883,57040.0352,79523.5,56613.4141,56551.25,56548.9336,56611.8359,79525.7344,57043.9727,34643.4883,20773.5938,65321.1953,72072.1797,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","56548.9336,34293.4883,57040.0352,79523.5,56613.4141,56551.25,56548.9336,56611.8359,79525.7344,57043.9727,34643.4883,20773.5938,65321.1953,72072.1797,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","6291.3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","8427.9561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.066667,5,1","0.46667,1,1","0.2,4,1","0.4,4,1","0.46667,1,1","0.33333,4,1","1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,4,4,5,5,6,6","1,6","1,4"
Steel_1_1_8,1748201.012,136.4907855,157.8053222,55831.5295,102.2940485,108.7877094,65535,18.23925018,45.1175499,36199.65417,43744464.55,39596347.9,-42505.3161,4262196.601,2437359.408,207923.2656,27413008,26364436,104.1396878,545326.196,542856.6605,13452.05179,16124.01296,15386.2003,691.4533898,1430.096755,836.1504867,6135.601074,8637.527344,8475.458008,-1.112629139,182.9735455,186.2301717,"97447.1172,104432.4375,98580.6563,99394.2109,98046.8125,101841.0234,101837.8203,98027.9141,99395.2656,98570.3438,104404.5547,97440.6719,53256.5273,51994.6133,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","104404.5547,104432.4375,98580.6563,99394.2109,98046.8125,101841.0234,101837.8203,98027.9141,99395.2656,98570.3438,104404.5547,97440.6719,53256.5273,51994.6133,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","98027.9141,104432.4375,98580.6563,99394.2109,98046.8125,101841.0234,101837.8203,98027.9141,99395.2656,98570.3438,104404.5547,97440.6719,53256.5273,51994.6133,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","14172.1221,12878.624,8438.8945,2758.6641,6269.9072,1721.8903,1922.2097,6423.7231,2717.7925,8405.3408,13868.9336,14796.3359,0,0,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","13868.9336,12878.624,8438.8945,2758.6641,6269.9072,1721.8903,1922.2097,6423.7231,2717.7925,8405.3408,13868.9336,14796.3359,0,0,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","6423.7231,12878.624,8438.8945,2758.6641,6269.9072,1721.8903,1922.2097,6423.7231,2717.7925,8405.3408,13868.9336,14796.3359,0,0,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","40868.8203,77246.8359,95704.4453,97019.3984,102556.2422,100538.5625,100539.8594,102555.6563,97020.7344,95705.9922,79124.1875,39558.0625,65321.1953,72072.1797,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","79124.1875,77246.8359,95704.4453,97019.3984,102556.2422,100538.5625,100539.8594,102555.6563,97020.7344,95705.9922,79124.1875,39558.0625,65321.1953,72072.1797,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","102555.6563,77246.8359,95704.4453,97019.3984,102556.2422,100538.5625,100539.8594,102555.6563,97020.7344,95705.9922,79124.1875,39558.0625,65321.1953,72072.1797,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","4609.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2661.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.028571,6,1","0.51429,1,1","0.45714,4,1","0.34286,4,1","0.51429,1,1","0.45714,4,1","1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,4,4,5,5,6,6","1,6","2,4"
Steel_1_1_9,955853.2904,175.4728119,288.9986452,65585.41771,133.2017126,205.9276438,65535,46.50061417,1099.227051,76287.57198,36606020.89,47908316.52,-166017.0948,6258638.282,746012.6116,185262.125,17253956,29580284,188.4925741,550558.4939,529371.1497,12401.93978,13437.44449,12667.58102,176.6032371,2117.289548,178.8573325,6306.166992,5489.241211,6552.138184,-0.926677945,186.2532538,126.9173071,"80106.9609,85474.375,112396.9766,113922.8281,108573.3594,109196.7422,110998.5781,110995.2734,109197.1484,108574.4375,113925.3906,112400.2578,85481.625,80114.5703,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","85481.625,85474.375,112396.9766,113922.8281,108573.3594,109196.7422,110998.5781,110995.2734,109197.1484,108574.4375,113925.3906,112400.2578,85481.625,80114.5703,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","108573.3594,85474.375,112396.9766,113922.8281,108573.3594,109196.7422,110998.5781,110995.2734,109197.1484,108574.4375,113925.3906,112400.2578,85481.625,80114.5703,50820.4102,49212.7461,50517.2773,49711.5195,52947.4375,50587.2656","18153.0469,20083.7793,12025.6162,536.654,1566.6676,0,0,0,0,1097.5621,99.948,11573.7861,21278.8184,19393.2363,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","21278.8184,20083.7793,12025.6162,536.654,1566.6676,0,0,0,0,1097.5621,99.948,11573.7861,21278.8184,19393.2363,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","1566.6676,20083.7793,12025.6162,536.654,1566.6676,0,0,0,0,1097.5621,99.948,11573.7861,21278.8184,19393.2363,491.9651,3819.353,0,6447.7217,16522.957,14060.0752","23732.707,45239.4219,96878.0781,99210.4297,96792.6094,93649.3828,94663.7891,94658.1484,93648.375,96791.6563,99208.2578,96878.4375,46186.2813,23207.6445,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","46186.2813,45239.4219,96878.0781,99210.4297,96792.6094,93649.3828,94663.7891,94658.1484,93648.375,96791.6563,99208.2578,96878.4375,46186.2813,23207.6445,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","96792.6094,45239.4219,96878.0781,99210.4297,96792.6094,93649.3828,94663.7891,94658.1484,93648.375,96791.6563,99208.2578,96878.4375,46186.2813,23207.6445,61795.3164,58000.3125,68863.8359,71057.7813,50585.5625,26900.4746","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","3292.5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1255.6454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.027027,7,1","0.45946,7,1","0.51351,4,1","0.45946,4,1","0.45946,7,1","0.51351,4,1","1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,3,3,4,4,5,5,6,6,7,7","1,7","1,3"
